Run ID,Oportunidade,Conta,Perfil Cliente,Vendedor,Gross,Net,Portfólio,Segmento,Família Produto,Status,Fiscal Q,Data Fechamento,Ciclo (dias),Produtos,📝 Resumo Análise,🎯 Causa Raiz,⚠️ Causas Secundárias,Tipo Resultado,Evitável?,🚨 Sinais Alerta,Momento Crítico,💡 Lições Aprendidas,# Atividades,Ativ. 7d,Ativ. 30d,Distribuição Tipos,Período Pico,Cadência Média (dias),# Total Mudanças,# Mudanças Críticas,Mudanças Close Date,Mudanças Stage,Mudanças Valor,Campos + Alterados,Padrão Mudanças,Freq. Mudanças,# Editores,🏷️ Labels,🕐 Última Atualização
2026-02-02T07:27:01.203Z,MMPD-131684--AgentSpace_MPGO,MPGO - Ministério Público do Estado de Goiás,BASE INSTALADA,Carlos Moll,177000,175200,-,Gobierno,GCP Consumption | GCP Services,Perdida,FY26-Q2,30-04-2026,254,Google Agentspace Enterprise Plus | Servicios Profesionales GCP Infra,"O negócio foi perdido devido à falta de orçamento e interesse do cliente, indicando uma qualificação inicial deficiente. A baixa cadência de atividades e o longo período de inatividade sugerem que o deal foi abandonado após a fase de teste, sem que o processo complexo de contratação via Serpro fosse mapeado ou acelerado.",Má Qualificação (falta de orçamento e interesse/prioridade do cliente),"Abandono/Gestão Inadequada (após fase de teste), Timing Prematuro (cliente não estava pronto para aquisição via Serpro), Falta de Champion efetivo",MA_QUALIFICACAO,SIM,"34 dias de inatividade (abandono), Apenas 2 ações registradas (baixo engajamento), Razão de perda 'Sem orçamento/Não interessado' em fase inicial","Transição da fase de teste (50 usuários) para o processo formal de aquisição (Serpro), onde a falta de orçamento e prioridade se manifestou.","Não prosseguir com deals baseados apenas em testes técnicos sem a confirmação do Orçamento (B) e do Processo de Decisão (D), especialmente em órgãos públicos com canais de aquisição complexos (Serpro). É crucial estabelecer um plano de engajamento rigoroso após o POC/teste.",2,0,0,"Reuniones / Videoconferencia(1), Outro(1)",2025-12 (1 atividades),93,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"QUALIFICACAO FALHA, ORCAMENTO INEXISTENTE, ABANDONO, SETOR PUBLICO, SERPRO",
2026-02-02T07:27:01.203Z,CFDM-130689-CFDM-129188--Conselho Federal de Medicina-,Conselho Federal de Medicina,BASE INSTALADA,Carlos Moll,324000,16200,-,Gobierno,GWS Licensing,Perdida,FY26-Q2,28-06-2026,334,Transfertoken Google Workspace Enterprise Standard,"A oportunidade foi perdida devido à completa ausência de engajamento e má higiene do CRM, sendo desqualificada na fase inicial (0%) sem qualquer atividade registrada. Isso sugere que o deal foi abandonado ou mal qualificado desde o início, falhando em documentar a razão real da desqualificação para esta renovação de base instalada.",Abandono da Oportunidade e Má Qualificação Inicial (Perda a 0% sem histórico de atividades),"Falha na higiene do CRM (deal perdido a 0% sem motivo claro), Ausência total de engajamento (0 ações), Falta de documentação sobre o motivo real da desqualificação",MA_QUALIFICACAO,SIM,"Zero atividades registradas (0 ações), Deal perdido na fase 0%, Motivo genérico de perda ('Descalificada' / 'OUTRO')",Criação da Oportunidade (O deal foi perdido no momento em que foi criado e não foi trabalhado),Implementar um processo rigoroso de qualificação e exigir um mínimo de atividade ou um motivo de desqualificação detalhado para deals perdidos a 0%. Garantir que oportunidades de renovação de base instalada sejam ativamente gerenciadas e não abandonadas.,0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, CRM HYGIENE, ZERO ENGAGEMENT, BASE INSTALADA",
2026-02-02T07:27:01.203Z,SMSD-127223--SEDUC - Telemedicina,SEDUC MT - Secretaria de Educação de Mato Grosso,NOVO CLIENTE,Carlos Moll,120000,102400,-,Gobierno,Aceleradores | GCP Consumption,Perdida,FY26-Q2,30-06-2026,411,Transcrição de vídeo | GCP Consumo Nuevo,"O deal foi perdido por abandono e falha crítica na qualificação inicial. A ausência total de engajamento (0 ações) e a falta de resposta do cliente indicam que não havia um Champion ou que o processo de compra complexo (via MTI) não foi mapeado e endereçado, resultando na morte do projeto por inanição.",Abandono do deal e falha na qualificação inicial (falta de Champion e mapeamento do processo de decisão).,"Engajamento insuficiente (0 ações registradas), Falta de Champion/Sponsor interno, Processo de Decisão (MTI) não compreendido ou endereçado",ABANDONO,SIM,"Zero atividades registradas no CRM, Motivo de perda: No responde, No contesta, Deal em 0% de probabilidade, indicando que nunca houve progresso real",Qualificação Inicial/Início do Engajamento. O deal nunca foi ativado.,Implementar um critério de desqualificação rápida ('fast-fail') para deals sem engajamento inicial em um período de 7-14 dias. Priorizar a identificação de um Champion e o mapeamento do processo de contratação (especialmente em órgãos públicos como MTI) antes de registrar o deal como ativo.,0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, FALTA DE CHAMPION, SETOR PUBLICO",
2026-02-02T07:27:01.203Z,TTSD-127263--[GCP] TST_Integração do Docs no PJe_DANG,TST - Tribunal Superior do Trabalho,BASE INSTALADA,Carlos Moll,120000,120000,-,Gobierno,Aceleradores,Perdida,FY26-Q2,30-04-2026,349,Solução Vertical Justice,"O deal foi perdido primariamente por abandono e má gestão, evidenciado pela ausência total de atividades registradas após um contato inicial altamente promissor em 2025. A inação impediu a qualificação adequada do orçamento (M - Money) e o desenvolvimento de um Champion, levando a um encerramento genérico por falta de interesse/budget.",Abandono e Má Gestão do Pipeline,"Falha crítica na qualificação (MEDDIC: Money e Decision Process), Incapacidade de converter interesse inicial em proposta formal, Ausência de Champion/Sponsor interno para mobilizar o orçamento",ABANDONO,SIM,"Inatividade total (0 ações) após o registro de grande interesse, Lapso temporal de meses entre o último contato (2025) e a data de análise (2026), Deal mantido em 0% (Fase Perdida) indicando que nunca houve avanço real no processo de vendas","Imediatamente após o registro da necessidade e interesse (31/06/25), quando o follow-up para a reunião técnica e mapeamento de budget falhou.","Estabelecer uma cadência obrigatória de follow-up após o Discovery, especialmente quando o interesse é alto. Deals com interesse documentado e 0 atividades devem ser sinalizados imediatamente para intervenção gerencial ou desqualificação rápida. Nunca aceitar 'sem orçamento' como motivo de perda sem antes validar o M (Money) do MEDDIC.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, MA GESTAO, FALHA QUALIFICACAO, BAIXO ENGAGEMENT",
2026-02-02T07:27:01.203Z,MPPI-127854--MPPI - Migração para GCP,MPPI,BASE INSTALADA,Carlos Moll,80000,27200,-,Gobierno,GCP Consumption | GCP Services,Perdida,FY26-Q2,30-04-2026,336,GCP Consumo Nuevo | Servicios Profesionales GCP Data,"O deal foi perdido devido à inércia do cliente e ao abandono por parte da equipe de vendas, evidenciado por 82 dias de inatividade e apenas uma ação registrada. A falta de um Champion interno e a qualificação superficial da urgência real permitiram que o projeto morresse silenciosamente, resultando na perda por 'No responde'.",Abandono do Deal e Falha Crítica na Identificação do Champion,"Gestão de pipeline inadequada (82 dias inativo), Má qualificação da urgência e do processo de decisão (MEDDIC), Falta de follow-up e cadência de atividades",ABANDONO,SIM,"82 dias de inatividade (claro sinal de abandono), Apenas 1 ação registrada para um deal de migração complexa, Motivo de perda 'No responde' (indica inércia, não perda competitiva)","Logo após a atividade inicial, quando o cliente parou de responder, indicando que o projeto não tinha prioridade interna ou Champion para movê-lo.","Estabelecer um SLA de follow-up rigoroso e desqualificar rapidamente (fail fast) deals que excedam 30 dias de inatividade. Priorizar a identificação e engajamento do Champion e do Economic Buyer antes de avançar para a fase de proposta, garantindo que a dor e a urgência sejam reais.",1,0,0,Reuniones / Videoconferencia(1),2025-11 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, FALHA CHAMPION, MA QUALIFICACAO",
2026-02-02T07:27:01.203Z,TTSD-127870--#Sprint2 #Vertex AI [GCP] TST_AgentSpace,TST - Tribunal Superior do Trabalho,BASE INSTALADA,Carlos Moll,42100,39293,-,Gobierno,GCP Consumption,Perdida,FY26-Q2,16-04-2026,322,Google Agentspace Enterprise,"A oportunidade foi perdida na fase inicial (0%) devido à ausência de orçamento e interesse por parte do cliente, conforme documentado. A falta de qualquer atividade registrada (0 ações) e histórico vazio indica que o deal foi mal qualificado desde o início, falhando em estabelecer valor ou necessidade real.",Má Qualificação (Falta de Budget e Interesse/Necessidade),"Falta de Engajamento (0 ações registradas), Ausência de Champion/Sponsor interno, Abandono/Falta de Follow-up (deal ficou inativo)",MA_QUALIFICACAO,SIM,"Zero Atividade/Engajamento no CRM, Motivo de perda primário: Cliente sem orçamento/não interessado, Perda na fase 0% (qualificação inicial)","Qualificação Inicial (O deal morreu antes de qualquer progresso, na fase de criação/0%)","Reforçar os critérios de qualificação (BANT/MEDDIC) antes de registrar a oportunidade no CRM. Oportunidades sem orçamento ou interesse imediato devem ser movidas para Nurturing, não para a fase de Oportunidade Ativa. Garantir que todo deal ativo tenha um mínimo de engajamento documentado.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, FALTA DE ENGAGEMENT, SEM BUDGET, EARLY LOSS",
2026-02-02T07:27:01.203Z,JFD1-128094-JUSTIÇA FEDERAL DE 1º GRAU DO PARANÁ-,JUSTIÇA FEDERAL DE 1º GRAU DO PARANÁ,NOVO CLIENTE,Gabriel Leick,1245864,261052,-,Gobierno,GWS Licensing | GCP Consumption,Perdida,FY26-Q3,31-07-2026,512,Nueva Google Workspace Enterprise Standard | Nueva Google Workspace Enterprise Starter | Google Agentspace Enterprise Plus,"O deal foi perdido devido a uma falha na qualificação inicial, pois o cliente estava preso a um contrato vigente via Ata de Registro de Preços (ATA) gerenciada pelo Ministério da Economia, com renovação prevista apenas para meados de 2026. A barreira processual (ATA) e o timing inadequado tornaram a oportunidade inviável no curto prazo, resultando em desqualificação e um longo período de inatividade (126 dias).",Má Qualificação e Timing Inadequado (Barreira Processual de Compra Pública - ATA),"Inércia Contratual (Cliente amarrado à ATA e IPNET), Abandono/Falta de Engajamento (126 dias de inatividade), Ausência de Champion capaz de influenciar o processo de compra",MA_QUALIFICACAO,PARCIALMENTE,"Inatividade extrema (126 dias), Menção explícita à 'ATA no ministério da economia' (indicando barreira burocrática/processual), Desqualificação no estágio 0% (indicando que o problema era estrutural e não de negociação)",Qualificação Inicial (Discovery). O deal deveria ter sido desqualificado ou movido para um pipeline de longo prazo/nurturing assim que a barreira da ATA foi identificada.,"Em vendas para o setor público, a qualificação deve priorizar o veículo de compra (ex: ATA, Edital) e o timing de renovação. Se o cliente estiver em uma ATA, o foco deve ser influenciar o próximo edital ou encontrar um Champion de alto nível que possa justificar a quebra do processo, em vez de tratar como um deal de curto prazo.",5,0,0,"Outro(4), Reuniones / Videoconferencia(1)",2025-09 (3 atividades),26,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"GOVERNO, MA QUALIFICACAO, ATA REGISTRO PRECOS",
2026-02-02T07:27:01.203Z,SDED-133725-Secretaria de Estado da Administração-Inovacao,SEA/SC,NOVO CLIENTE,Gabriel Leick,260000,154400,-,Gobierno,Aceleradores | GCP Consumption | GCP Services,Perdida,FY26-Q3,31-07-2026,308,Resumo de documentos | GCP Consumo Nuevo | Servicios Profesionales GCP Data,"A oportunidade foi perdida devido à má qualificação inicial e subsequente abandono, resultando em 126 dias de inatividade. O deal nunca progrediu além da fase 0% e foi formalmente desqualificado, indicando que os critérios básicos de engajamento ou necessidade não foram atendidos.",Má Qualificação e Abandono (126 dias de inatividade),"Engajamento insuficiente (apenas 2 ações), Ausência de Champion/Sponsor interno no novo cliente, Falha crítica na documentação e histórico do CRM",MA_QUALIFICACAO,SIM,"Inatividade extrema (126 dias), Perda na fase 0% (Desqualificada), Volume de atividades extremamente baixo (2 ações), Ausência de histórico ou descrição no CRM",Fase de Qualificação Inicial (0%). O deal estagnou imediatamente após o contato inicial e foi abandonado.,Implementar um limite rigoroso de inatividade (ex: 30-45 dias) para desqualificação automática. Exigir a identificação de um Champion e a documentação mínima (MEDDIC) antes de manter um novo cliente no pipeline. Melhorar a cadência de follow-up em estágios iniciais.,2,0,0,"Reuniones / Videoconferencia(1), Outro(1)",2025-09 (2 atividades),6,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, NOVO CLIENTE, FALTA DE DADOS",
2026-02-02T07:27:01.203Z,SNSB-136542--SEBRAE NACIONAL - Fase 2 (Sprint6) - PrestContas,SEBRAE NACIONAL - SERVICO BRASILEIRO DE APOIO AS MICRO E PEQUENAS EMPRESAS,BASE INSTALADA,Carlos Moll,15000,15000,-,Gobierno,GCP Services,Perdida,FY26-Q2,05/02/2026,159,Servicios Profesionales GCP Data,"A oportunidade foi perdida primariamente devido à completa ausência de engajamento e follow-up (zero atividades registradas), permitindo que a concorrência vencesse por padrão. A falta de histórico e a perda na fase 0% indicam que o deal foi abandonado ou mal qualificado desde o início, independentemente do motivo oficial de concorrência.",Falta de Engajamento e Abandono do Deal,"Má Qualificação Inicial (Perda em 0%), Concorrência (Venceu por default devido à inação), Ausência de Champion/Sponsor identificado",ABANDONO,SIM,"Zero atividades registradas no CRM, Deal perdido na fase 0% (morte na entrada), Sem histórico de comunicação ou follow-up, Inatividade de SEM REGISTRO dias",Identificação e Qualificação Inicial (O deal foi perdido no momento em que deveria ter sido engajado pela primeira vez).,"Implementar um SLA rigoroso para o primeiro contato e qualificação (N.A.T.B.) em deals de base instalada, especialmente para serviços de baixo valor. Exigir o registro de atividades no CRM para evitar que oportunidades sejam perdidas por inação, mesmo quando o motivo final é concorrência.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, ZERO ATIVIDADE, CONCORRENCIA DEFAULT, BASE INSTALADA, MA QUALIFICACAO",
2026-02-02T07:27:01.203Z,TTED-133465--AgentSpace_TRE GO,TRE/GO - Tribunal Eleitoral de Goiás,NOVO CLIENTE,Carlos Moll,283000,268600,-,Gobierno,GCP Consumption | GCP Services,Perdida,FY26-Q2,30-04-2026,220,Google Agentspace Enterprise Plus | Servicios Profesionales GCP Infra,"O deal foi perdido na fase inicial (0%) devido à falta de orçamento e interesse declarado do cliente. A causa raiz é a má qualificação da oportunidade, que nunca deveria ter sido registrada no pipeline como um deal ativo, resultando em um desperdício de tempo e recursos.",Má qualificação da oportunidade (falha em BANT/MEDDIC inicial),"Ausência de necessidade ou prioridade confirmada (falta de 'Need' e 'Interest'), Falta de engajamento e histórico (apenas 1 ação registrada), Ausência de Champion ou Sponsor identificado",MA_QUALIFICACAO,SIM,"Perda na fase 0% (indica que o deal nunca começou), Motivo declarado 'Cliente sin presupuesto / El cliente no está interesado', Histórico de atividades nulo (1 ação)",Qualificação inicial (Gate de entrada no pipeline),"Implementar um processo de qualificação rigoroso (BANT/MEDDIC) antes de criar a oportunidade no CRM. O tempo não deve ser gasto em leads que declaram falta de orçamento ou interesse, mesmo que sejam novos clientes.",1,1,1,Outro(1),2026-04 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, SEM BUDGET, ENGAGEMENT ZERO, PERDA PRECOCE",
2026-02-02T07:27:01.203Z,MEMD-130905--MTI - Infra,MTI - Empresa Mato-grossense de Tecnologia da Informação,BASE INSTALADA,Carlos Moll,130000,42000,-,Gobierno,GCP Consumption | GCP Services,Perdida,FY26-Q2,30-04-2026,477,GCP Consumo Nuevo | Servicios Profesionales GCP Infra,"A oportunidade foi perdida imediatamente (0% de progresso) sob o motivo de 'Descalificada', indicando uma falha crítica na qualificação inicial. A ausência total de atividades registradas (0 ações) sugere que o deal foi abandonado ou nunca foi uma oportunidade viável desde o início.",Má Qualificação (O deal não atendia aos critérios mínimos de viabilidade ou foi inserido prematuramente no CRM).,"Abandono/Falta de Engajamento (0 atividades registradas), Ausência de Champion ou Sponsor (Ninguém estava impulsionando o projeto internamente), Falta de alinhamento de escopo (Desqualificação por desalinhamento de necessidade/solução)",MA_QUALIFICACAO,SIM,"Zero atividade registrada no histórico, Perda na fase 0% (Desqualificação imediata), Motivo de perda genérico ('Outro'/'Descalificada')",Qualificação Inicial (O deal foi perdido no momento da criação/primeira avaliação).,Reforçar o processo de qualificação (ex: BANT ou MEDDIC light) antes de criar a oportunidade no CRM. Oportunidades com zero atividade e perda imediata devem ser revisadas para garantir que o tempo do vendedor seja focado em deals reais.,0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, ZERO ATIVIDADE, DESQUALIFICADA",
2026-02-02T07:27:01.203Z,MDRE-132367-MINISTERIO DAS RELACOES EXTERIORES-,MINISTERIO DAS RELACOES EXTERIORES,NOVO CLIENTE,Carlos Moll,190000,163600,-,Gobierno,Aceleradores | GCP Consumption | GCP Services,Perdida,FY26-Q1,31-03-2026,415,Analise de Precedentes | GCP Consumo | Servicios Profesionales GCP Data,"A oportunidade foi perdida na fase inicial (0%) devido à completa ausência de engajamento e follow-up (0 atividades registradas). O cliente, sendo um novo contato em uma entidade governamental, nunca respondeu, indicando que o deal foi mal qualificado ou abandonado logo após a criação no CRM.",Má Qualificação da Oportunidade e Abandono (Zero Follow-up),"Falta de Champion/Sponsor identificado, Engajamento insuficiente (0 ações), Ausência de resposta do cliente (Motivo: Não contesta)",MA_QUALIFICACAO,SIM,"0 atividades registradas no histórico, Perda na fase 0% (Deal Dead on Arrival), Cliente Novo (sem relacionamento prévio) em setor governamental, Motivo de perda: 'Não responde'",Pré-qualificação/Início do Funil. O deal morreu antes de qualquer interação significativa ou tentativa de contato.,Implementar um critério de qualificação rigoroso que exija pelo menos uma interação confirmada e a identificação de um contato ativo antes de criar uma oportunidade. Oportunidades sem atividade registrada por mais de 7 dias devem ser automaticamente arquivadas para manter a saúde do pipeline.,0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, FALTA DE ENGAGEMENT, GOVERNO NOVO CLIENTE",
2026-02-02T07:27:01.203Z,PJCD-130911--PJC/MT - AgentSpace,Polícia Judiciária Civil do Estado do Mato Grosso,NOVO CLIENTE,Carlos Moll,6000,5600,-,Gobierno,GCP Consumption,Perdida,FY26-Q1,31-03-2026,447,Google Agentspace Enterprise,"A oportunidade foi perdida devido à má qualificação inicial, sendo desqualificada na fase 0%. O projeto de IA na Polícia Judiciária Civil estava em estágio exploratório ('a ser desenvolvido'), indicando falta de maturidade, budget definido e um processo de decisão claro.",Má Qualificação (Projeto Imaturo/Falta de Fit Imediato),"Falta de Champion ou Sponsor Econômico definido, Timing inadequado (cliente em fase de pesquisa, não de compra), Baixíssimo engajamento (apenas 1 atividade registrada)",MA_QUALIFICACAO,SIM,"Perda na Fase 0% (indica falha na triagem inicial), Motivo 'Descalificada' (confirma falta de fit ou maturidade), Descrição do projeto 'a ser desenvolvido' (ausência de budget e timeline), Apenas 1 atividade registrada para um novo cliente",Qualificação Inicial (Fase de Descoberta),"Reforçar o processo de qualificação (BANT/MEDDIC) para novos clientes, especialmente em projetos exploratórios de IA. Oportunidades sem budget, timeline e sponsor definidos devem ser movidas para 'nurturing' ou desqualificadas imediatamente, evitando o desperdício de recursos em deals com 0% de chance de fechamento.",1,1,1,Outro(1),2026-01 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"QUALIFICACAO FALHA, PROJETO IMATURO, NOVO CLIENTE, AGENTSPACE",
2026-02-02T07:27:01.203Z,DETR-123027-DETRAN-MT- Automatização da Vistoria e Docs #M25 #VertexAI #DocumentAI #Gemini,DETRAN-MT,NOVO CLIENTE,Carlos Moll,130000,103600,-,Gobierno,Aceleradores | GCP Consumption,Perdida,FY26-Q2,30-04-2026,436,Inspeção Visual | GCP Consumo Nuevo,"O deal foi perdido devido ao abandono e à falha crítica na gestão do relacionamento, evidenciada por 158 dias de inatividade. A falta de resposta do cliente sugere que não havia um Champion interno forte o suficiente para impulsionar o projeto ou que a urgência da necessidade não foi estabelecida de forma convincente.",Abandono do Deal e Falha Crítica na Qualificação (Ausência de Champion e Acesso ao Decisor Econômico).,"Cadência de follow-up insuficiente (apenas 6 ações em um longo período), Falta de urgência percebida pelo cliente (Implicação de Dor não foi forte o suficiente), Desconhecimento do Processo de Decisão (D do MEDDIC)",ABANDONO,SIM,"Inatividade extrema (158 dias), Motivo de perda 'No responde, No contesta' (Ghosting), Baixo volume de atividades (6 ações) para um novo cliente","Fase de Qualificação/Descoberta (O contato foi interrompido logo após a identificação da necessidade, impedindo o avanço para a proposta formal).","Implementar um processo rigoroso de desqualificação para deals que entram em 'ghosting' (máximo 30-45 dias de inatividade) e priorizar a identificação e fortalecimento do Champion e do Economic Buyer em novos clientes, especialmente no setor público.",6,0,0,"Reuniones / Videoconferencia(5), Outro(1)",2025-02 (4 atividades),38,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, MA QUALIFICACAO, SEM CHAMPION, GHOSTING, NOVO CLIENTE",
2026-02-02T07:27:01.203Z,#Sprint2 #Vertex AI SNSB-113442--[GCP] SEBRAE NACIONAL_Segurança e Consultoria_Mandiant,SEBRAE NACIONAL - SERVICO BRASILEIRO DE APOIO AS MICRO E PEQUENAS EMPRESAS,BASE INSTALADA,Carlos Moll,120000,14400,-,Gobierno,GCP Consumption,Perdida,FY26-Q1,28-02-2026,692,GCP Consumo Nuevo,"O deal foi perdido devido à má qualificação inicial, falhando em validar o interesse real e o orçamento do cliente. A situação foi agravada pelo abandono do deal, que permaneceu inativo por 218 dias, resultando na perda formal por falta de interesse e orçamento.",Abandono do Deal e Má Qualificação (falha em validar o interesse e o Economic Buyer).,"Falta de Champion/Sponsor interno para impulsionar a compra de Threat Intelligence., Falha em Implicar a Dor (Implicate the Pain) resultando em 'cliente não está interessado'., Higiene de CRM inadequada (deal mantido aberto por 218 dias sem atividade).",MA_QUALIFICACAO,SIM,"Inatividade extrema (218 dias) e baixo volume de atividades (3 ações)., Motivo de perda genérico ('sin presupuesto / no está interesado') indicando falta de prioridade., Ausência de histórico de engajamento significativo.",Fase de Qualificação (falha em validar BANT/MEDDIC) e Fase de Gestão (abandono após o contato inicial).,"Estabelecer um limite máximo de inatividade (ex: 60 dias) antes de fechar um deal. Priorizar a validação do interesse (I de MEDDIC) e do orçamento (B de BANT) no início do ciclo. Se o cliente não demonstra interesse, o deal deve ser fechado imediatamente para liberar tempo.",3,0,0,Outro(3),2025-06 (1 atividades),146,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, SEM CHAMPION",
2026-02-02T07:27:01.203Z,SDMA-132217-Secretaria do Meio Ambiente e Infraestrutura do Rio Grande do Sul-,SEMA/RS,NOVO CLIENTE,Gabriel Leick,300000,194400,-,Gobierno,GCP Services | GCP Consumption | Aceleradores,PERDA,FY26-Q1,31/03/2026,214,Servicios Profesionales GCP Data | GCP Consumo Nuevo | Resumo de documentos,"O negócio foi perdido por má qualificação e abandono precoce. Após o pitch inicial sobre soluções de IA e Data Lake, a equipe de vendas falhou em garantir o próximo passo (agenda de qualificação), resultando em um longo período de inatividade. O cliente não demonstrou urgência ou prioridade para avançar, levando à desqualificação do deal em 0%.",Má qualificação e falta de urgência/prioridade do cliente para avançar na fase de descoberta.,"Abandono do deal após o primeiro contato (inativo por 34+ dias), Falta de Champion/Sponsor interno para impulsionar a agenda, Próximo passo crítico dependente da iniciativa do cliente",MA_QUALIFICACAO,SIM,"Inatividade prolongada (34 dias, ou mais, considerando a data da descrição), Próximo passo definido como 'Aguardar nova agenda para qualificação', Deal estagnado em 0% após a apresentação inicial","Imediatamente após a reunião inicial (02/09/2025), quando o próximo passo não foi agendado e o deal entrou em estado de espera passiva.","Em deals com novos clientes, a qualificação deve ser rigorosa e o próximo passo deve ser sempre agendado antes de encerrar a reunião. Se o cliente não se comprometer com a agenda de qualificação, o deal deve ser desqualificado rapidamente para otimizar o tempo de vendas.",3,0,0,"Outro(2), Reuniones / Videoconferencia(1)",2025-12 (1 atividades),63,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, FALTA DE CHAMPION",
2026-02-02T07:27:01.203Z,PCDR-132505--PC/RS_ProtecaoDaMulher (PROCERGS),Polícia Civil do Rio Grande do Sul,NOVO CLIENTE,Gabriel Leick,345000,239400,-,Gobierno,Aceleradores | GCP Consumption | GCP Services,PERDA,FY26-Q1,31/03/2026,326,Transcrição de vídeo | Acelerador Semântico de Dados | GCP Consumo Nuevo | Servicios Profesionales GCP Data,"O deal foi perdido por desqualificação prematura (0%), indicando que, apesar do escopo técnico detalhado e inovador (GurIA), os critérios fundamentais de qualificação (como orçamento ou autoridade) falharam. O foco excessivo na solução técnica sem a devida validação do decisor econômico levou ao investimento de tempo em um projeto inviável.",Má Qualificação (falha em identificar o Economic Buyer e garantir o orçamento para o projeto inovador).,"Falta de Champion ou Sponsor Político forte para viabilizar o projeto no setor público., Inatividade prolongada (34 dias) que sugere abandono ou aceitação da desqualificação., Investimento de tempo em detalhamento técnico (scoping) antes da validação da viabilidade financeira.",MA_QUALIFICACAO,SIM,"Perda na fase 0% (Desqualificada) após 5 atividades, indicando que o deal nunca deveria ter avançado., Inatividade de 34 dias, sinalizando que o deal foi abandonado ou paralisado internamente pelo cliente., Descrição focada em inovação técnica (GurIA) sem menção clara ao decisor ou processo de compra.","Fase de Qualificação Inicial (antes de entrar no pipeline), onde os critérios de BANT/MEDDIC falharam, resultando na desqualificação abrupta.","Em projetos de alta inovação, especialmente no setor público, a validação do orçamento (Budget) e a identificação do Decisor Econômico (Economic Buyer) devem ser priorizadas antes de qualquer investimento significativo em scoping técnico ou detalhamento da solução.",5,0,0,"Reuniones / Videoconferencia(4), Outro(1)",2025-10 (2 atividades),59,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, FALHA MEDDIC, SETOR PUBLICO, INOVACAO SEM BUDGET",
