Run ID,Oportunidade,Conta,Perfil,Produtos,Vendedor,Gross,Net,Fase Atual,Forecast SF,Fiscal Q,Data Prevista,Ciclo (dias),Dias Funil,Atividades,Atividades (Peso),Mix Atividades,Idle (Dias),Qualidade Engajamento,Forecast IA,Confiança (%),Motivo Confiança,MEDDIC Score,MEDDIC Gaps,MEDDIC Evidências,BANT Score,BANT Gaps,BANT Evidências,Justificativa IA,Regras Aplicadas,Incoerência Detectada,Perguntas de Auditoria IA,Flags de Risco,Gaps Identificados,Cód Ação,Ação Sugerida,Risco Principal,# Total Mudanças,# Mudanças Críticas,Mudanças Close Date,Mudanças Stage,Mudanças Valor,🚨 Anomalias Detectadas,Velocity Predição,Velocity Detalhes,Território Correto?,Vendedor Designado,Estado/Cidade Detectado,Fonte Detecção,Calendário Faturação,Valor Reconhecido Q1,Valor Reconhecido Q2,Valor Reconhecido Q3,Valor Reconhecido Q4,🕐 Última Atualização
2026-01-30T03:44:20.275Z,CDVD-132684-CDVD-115937--Câmara de Vereadores de Gramado-,Câmara de Vereadores de Gramado,BASE INSTALADA,Renovación Google Workspace Business Starter,Gabriel Leick,4200,504,Calificar,Pipeline,FY26-Q3,17/08/2026,373,179,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,20,Oportunidade estagnada há 5.5 meses na fase inicial (Calificar) com zero atividades registradas e sem evidência de qualificação (BANT).,16,"Metrics, Buyer, Criteria, Process, Champion",Pain,0,"Budget, Authority, Need, Timing",-,"O deal é uma renovação de base instalada, o que geralmente confere alguma confiança, mas a execução é crítica. Oportunidade criada em 09/08/2025, ainda na fase de 10% (Calificar) em 30/01/2026, com 0 atividades registradas. O sistema sinaliza múltiplos alertas de estagnação e desqualificação precoce. A ausência total de engajamento e descrição de CRM sugere que o deal está frio ou já foi perdido, mas não encerrado. É necessário forçar a requalificação imediata ou o encerramento.",HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | VELOCITY: DEAL ESTAGNADO | OPORTUNIDADE ESTAGNADA | VENDEDOR COM BAIXA TAXA DE CONVERSÃO,OK,"Qual é o status atual da renovação? O cliente já renovou com outro fornecedor ou internamente? | Qual foi o último contato e por que não há registro de atividades desde a criação em agosto/2025? | Qual é o BANT (Budget, Authority, Need, Timeline) atualizado para esta renovação?","BANT AUSENTE, ALERTA DE ESTAGNAÇÃO, DESQUALIFICAÇÃO PRECOCE, VENDEDOR COM BAIXA TAXA DE CONVERSÃO, OPORTUNIDADE ESTRATÉGICA GTM 2026","Inatividade extrema (0 ações em 5.5 meses)., Ausência total de qualificação registrada (BANT AUSENTE)., Desalinhamento crítico entre o tempo de vida do deal e a fase atual (Calificar).",ENCERRAR-INATIVO,"O vendedor deve realizar contato imediato para requalificar o BANT e atualizar a fase do CRM. Se não houver resposta ou qualificação em 7 dias, encerrar como 'Perdido por Inatividade'.","Perda por inatividade ou desqualificação (deal já perdido, mas não encerrado no CRM).",4,0,0,0,1,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,Sim,GABRIEL LEICK,Rio Grande do Sul,CRM,-,,,,,1/30/2026
2026-01-30T03:44:20.275Z,CADL-136358-CADL-119072--Camara de Lages-,CÂMARA DO MUNICÍPIO DE LAGES,BASE INSTALADA,Renovación Google Workspace Business Standard | Renovación Google Workspace Business Starter,Gabriel Leick,5964,715.68,Calificar,Pipeline,FY26-Q4,18/10/2026,334,78,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,15,"Zero atividade registrada e ausência de qualificação BANT, indicando que o deal está estagnado na fase inicial (10%), apesar de ser uma renovação.",0,"Metrics, Buyer, Criteria, Process, Pain, Champion",-,0,"Budget, Authority, Need, Timing",-,"O deal, que é uma renovação, está há mais de dois meses na fase 'Calificar' (10%) com zero atividades registradas e descrição vazia. O sistema sinaliza estagnação e BANT ausente, confirmando a falta de engajamento e qualificação mínima. O risco é alto, especialmente considerando o alerta de baixa taxa de conversão do vendedor.",VELOCITY: DEAL ESTAGNADO | OPORTUNIDADE ESTAGNADA | QUALIFICAÇÃO BANT AUSENTE | VENDEDOR COM BAIXA TAXA DE CONVERSÃO,OK,"Qual o status atual da renovação com o cliente (CÂMARA DO MUNICÍPIO DE LAGES)? | Por que não há nenhuma atividade registrada desde a criação da oportunidade? | O BANT foi completado off-line? Se sim, onde está a evidência no CRM? | A data de fechamento (18/10/2026) é realista para uma renovação que está estagnada?","ALERTA DE ESTAGNAÇÃO, BANT AUSENTE, RENOVACAO CRITICA, QUALIFICAÇÃO BANT AUSENTE, VENDEDOR COM BAIXA TAXA DE CONVERSÃO, OPORTUNIDADE ESTRATÉGICA GTM 2026","Ausência total de atividades e engajamento (0 ações)., Qualificação BANT ausente (confirmado por flag e descrição vazia)., Estagnação na fase inicial (10%) por mais de 60 dias.",AUMENTAR-CADENCIA,"O vendedor deve realizar contato imediato para requalificar o cliente (BANT) e registrar a intenção de renovação. Se a qualificação não for concluída em 7 dias, o deal deve ser movido para o próximo trimestre ou encerrado.","Perda da renovação (churn) devido à falta de gestão e engajamento proativo, agravado pelo histórico de baixa conversão do vendedor.",4,0,0,0,1,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,Sim,GABRIEL LEICK,Santa Catarina,CRM,-,,,,,1/30/2026
2026-01-30T03:44:20.275Z,CMCN-124586-CMCN-123499--Câmara Municipal Campo Novo do Parecis- #M25,Câmara Municipal Campo Novo do Parecis,BASE INSTALADA,Renovación Google Workspace Business Starter,Alex Araujo,3502.08,420.25,Calificar,Pipeline,FY30-Q1,14/02/2030,"1,793",322,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,10,"A confiança é muito baixa devido à inatividade de quase um ano, zero ações registradas e a presença de múltiplas flags críticas de estagnação e ausência de qualificação BANT.",0,"Metrics, Buyer, Criteria, Process, Pain, Champion",-,0,"Budget, Authority, Need, Timing",-,"O negócio está na fase inicial (Calificar, 10%) desde 19/03/2025, indicando estagnação severa. A data de fechamento (14/02/2030) é irrealista para uma renovação e sugere erro de dados. A ausência total de atividades e descrição impede qualquer avaliação de progresso ou intenção do cliente. O negócio deve ser imediatamente requalificado ou encerrado.","HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | RENOVAÇÃO: Owner Alex Araujo é responsável por renovações mesmo fora do território padrão. | VELOCITY: DEAL ESTAGNADO | REVISÃO URGENTE: 318d funil, sem atividades, nunca mudou fase | OPORTUNIDADE ESTAGNADA | QUALIFICAÇÃO BANT AUSENTE",OK,Qual a justificativa para manter um deal de renovação na fase de Calificar por quase um ano? | Por que a data de fechamento está definida para 2030? Isso é um erro de digitação que precisa ser corrigido imediatamente? | Qual é o plano de ação imediato para obter a qualificação BANT e registrar a primeira atividade?,"BANT AUSENTE, ESTAGNAÇÃO CRÍTICA, REVISÃO URGENTE NECESSÁRIA, DATA DE FECHAMENTO INVÁLIDA, DESQUALIFICAÇÃO PRECOCE, ALERTA DE ESTAGNAÇÃO, QUALIFICAÇÃO BANT AUSENTE","Inatividade crítica (0 ações) e estagnação (deal criado há quase 11 meses)., Data de fechamento irrealista (14/02/2030)., Ausência de qualificação BANT e descrição da oportunidade.",ENCERRAR-INATIVO,O proprietário deve realizar uma requalificação BANT completa e atualizar a data de fechamento para um prazo realista (máximo 90 dias) ou encerrar a oportunidade por inatividade e estagnação.,"Perda iminente devido à estagnação prolongada e falta de engajamento, indicando que o cliente pode ter optado por outra solução ou que o deal é 'fantasma'.",3,0,0,0,1,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,NÃO,CARLOS MOLL,Mato Grosso,CRM,-,,,,,1/30/2026
2026-01-30T03:44:20.275Z,"CMDA-133805-CMDA-118148--CÂMARA MUNICIPAL DE AIURUOCA,-",CÂMARA MUNICIPAL DE AIURUOCA,BASE INSTALADA,Renovación Google Workspace Business Starter,Eder Verdun,504,60.48,Calificar,Pipeline,FY26-Q3,22/09/2026,358,128,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,15,"Confiança muito baixa devido à estagnação completa (0 atividades) em uma oportunidade criada há 4 meses, ainda na fase inicial de qualificação.",0,"Metrics, Buyer, Criteria, Process, Pain, Champion",-,0,"Budget, Authority, Need, Timing",-,"O deal está parado desde a criação (29/09/2025) e não possui nenhuma atividade registrada. A descrição do CRM está vazia, e o sistema sinaliza múltiplas bandeiras críticas, incluindo 'DESQUALIFICAÇÃO PRECOCE' e 'QUALIFICAÇÃO BANT AUSENTE'. Embora seja uma renovação (BASE INSTALADA), a ausência total de engajamento impede qualquer progressão ou previsão.","HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | RENOVAÇÃO: Owner Eder Verdun é responsável por renovações mesmo fora do território padrão. | VENDEDOR NÃO PADRÃO: Owner é Eder Verdun, sugestão: ALEXSANDRA JUNQUEIRA | VELOCITY: DEAL ESTAGNADO | OPORTUNIDADE ESTAGNADA | QUALIFICAÇÃO BANT AUSENTE",OK,Qual é a data de vencimento real do contrato atual (base instalada)? | O cliente foi contatado desde a criação da oportunidade em setembro de 2025? | Qual é o plano de ação para preencher a qualificação BANT e mover o deal para a próxima fase?,"BANT AUSENTE, ALERTA DE ESTAGNAÇÃO, REQUER REMANEJAMENTO, DESQUALIFICAÇÃO PRECOCE, QUALIFICAÇÃO BANT AUSENTE, OPORTUNIDADE ESTRATÉGICA GTM 2026","Ausência total de atividades e engajamento (0 ações) por 4 meses., Qualificação BANT ausente, conforme flag do sistema e descrição vazia., Múltiplas flags de risco (Estagnação, Desqualificação Precoce).",ENCERRAR-INATIVO,"O vendedor deve realizar contato imediato para validar a necessidade de renovação e preencher a qualificação BANT. Se não houver resposta ou atualização de atividade em 7 dias, o deal deve ser encerrado como 'Perdido por Inatividade'.","Perda da renovação devido à inatividade e falta de gestão da oportunidade, resultando em churn silencioso.",2,0,0,0,0,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,NÃO,ALEXSANDRA JUNQUEIRA,Minas Gerais,CRM,-,,,,,1/30/2026
2026-01-30T03:44:20.275Z,CMDA-133801-CMDA-118337--CAMARA MUNICIPAL DE ARCOS-,CAMARA MUNICIPAL DE ARCOS,BASE INSTALADA,Renovación Google Workspace Business Starter,Eder Verdun,2304,618.39,Calificar,Pipeline,FY26-Q3,28/09/2026,364,128,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,10,"Confiança muito baixa devido à ausência total de atividades e qualificação BANT, resultando em estagnação crítica.",0,"Metrics, Buyer, Criteria, Process, Pain, Champion",-,0,"Budget, Authority, Need, Timing",-,"O deal está na fase inicial (Calificar, 10%) há quatro meses (criado em 29/09/2025) sem nenhuma ação registrada (0 atividades). As flags de sistema indicam DESQUALIFICAÇÃO PRECOCE, REQUER REMANEJAMENTO e ALERTA DE ESTAGNAÇÃO. É uma renovação de base instalada que está sendo tratada como um lead não qualificado, indicando falha na gestão do ciclo de vida do cliente.","HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | RENOVAÇÃO: Owner Eder Verdun é responsável por renovações mesmo fora do território padrão. | VENDEDOR NÃO PADRÃO: Owner é Eder Verdun, sugestão: ALEXSANDRA JUNQUEIRA | VELOCITY: DEAL ESTAGNADO | OPORTUNIDADE ESTAGNADA | QUALIFICAÇÃO BANT AUSENTE",OK,Qual é a data real de renovação do Google Workspace Business Starter para este cliente? | Por que o deal foi criado há 4 meses e ainda não possui nenhuma atividade ou qualificação BANT? | Quem é o responsável atual por este deal e qual é o plano de ação imediato para reverter a estagnação?,"BANT AUSENTE, ESTAGNAÇÃO CRÍTICA, RENOVAÇÃO EM RISCO, DESQUALIFICAÇÃO PRECOCE, REQUER REMANEJAMENTO, ALERTA DE ESTAGNAÇÃO, QUALIFICAÇÃO BANT AUSENTE, OPORTUNIDADE ESTRATÉGICA GTM 2026","Ausência total de engajamento (0 atividades registradas)., Qualificação BANT ausente, conforme indicado pelas flags do sistema e descrição vazia., Estagnação crítica do deal na fase inicial por um período prolongado.",ENCERRAR-INATIVO,"Contatar o cliente imediatamente para validar a intenção de renovação e realizar a qualificação BANT. Se não houver engajamento ou qualificação em 7 dias, o deal deve ser encerrado como 'Perdido - Inatividade'.",Perda da renovação da base instalada devido à inação e falta de gestão proativa do ciclo de vida do deal.,3,0,0,0,1,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,NÃO,ALEXSANDRA JUNQUEIRA,Minas Gerais,CRM,-,,,,,1/30/2026
2026-01-30T03:44:20.275Z,CMDL-137762-CMDL-121760--Camara Municipal de Londrina-,Camara Municipal de Londrina,BASE INSTALADA,Renovación Google Workspace Business Plus | Renovación Google Workspace Business Standard | Renovación Google Workspace Business Starter,Gabriel Leick,23688,3533.76,Calificar,Pipeline,FY26-Q3,12/08/2026,233,44,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,25,"Confiança muito baixa devido à ausência total de atividades (0 ações) e qualificação BANT ausente, mantendo o deal estagnado na fase inicial de Calificar.",0,"Metrics, Buyer, Criteria, Process, Pain, Champion",-,0,"Budget, Authority, Need, Timing",-,"O deal, apesar de ser uma renovação (BASE INSTALADA), está completamente estagnado. Foi criado em 22/12/2025 e não possui nenhuma atividade registrada, nem descrição de CRM. O sistema sinaliza corretamente 'ALERTA DE ESTAGNAÇÃO' e 'QUALIFICAÇÃO BANT AUSENTE'. Um deal nesta fase (10%) com zero engajamento e qualificação nula não pode ser considerado viável para o forecast, independentemente da data de fechamento distante (12/08/2026). É necessário forçar a qualificação ou o encerramento imediato.",VELOCITY: DEAL ESTAGNADO | OPORTUNIDADE ESTAGNADA | QUALIFICAÇÃO BANT AUSENTE | VENDEDOR COM BAIXA TAXA DE CONVERSÃO,OK,"Qual é o status da qualificação BANT (Budget, Authority, Need, Timeline)? | Qual foi a última tentativa de contato e qual o motivo da inatividade de 0 ações? | O cliente confirmou a intenção de renovação dos produtos Google Workspace?","BANT AUSENTE, ALERTA DE ESTAGNAÇÃO, VENDEDOR COM BAIXA TAXA DE CONVERSÃO, QUALIFICAÇÃO BANT AUSENTE, OPORTUNIDADE ESTRATÉGICA GTM 2026","Qualificação BANT ausente (confirmado por flag e descrição vazia)., Zero atividade registrada desde a criação do deal (22/12/2025)., Alerta de estagnação ativo.",AUMENTAR-CADENCIA,"O vendedor deve realizar imediatamente a qualificação BANT completa e registrar as informações na descrição do CRM. Se o cliente não responder em 7 dias, o deal deve ser encerrado como 'Perdido - Sem Engajamento'.","Perda do deal por inatividade e falta de qualificação, resultando em um fechamento tardio ou surpresa negativa.",3,0,0,0,1,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,Sim,GABRIEL LEICK,Paraná,CRM,-,,,,,1/30/2026
2026-01-30T03:44:20.275Z,CMDM-124435-CMDM-124302-#M25 Business Starter,CÂMARA MUNICIPAL DE MOCOCA,BASE INSTALADA,Renovación Google Workspace Business Starter,Eder Verdun,4320,518.4,Evaluación,Pipeline,FY28-Q1,14/02/2028,"1,067",327,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,20,"Muito baixa. O deal está completamente estagnado, com zero atividades registradas desde sua criação em Março de 2025, e carrega múltiplas flags críticas de alerta de estagnação e BANT ausente.",0,"Metrics, Buyer, Criteria, Process, Pain, Champion",-,0,"Budget, Authority, Need, Timing",-,"O negócio é uma renovação de base instalada, o que deveria aumentar a confiança, mas a execução é nula. O deal está na fase inicial (Evaluación, 20%) há 10 meses sem qualquer engajamento. A data de fechamento em 2028 é irrealista para uma renovação e sugere que o deal foi 'estacionado'. A ausência de descrição e atividades impede a validação de qualquer critério de qualificação.","HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | RENOVAÇÃO: Owner Eder Verdun é responsável por renovações mesmo fora do território padrão. | VENDEDOR NÃO PADRÃO: Owner é Eder Verdun, sugestão: LUCIANA FONSECA | VELOCITY: DEAL ESTAGNADO | OPORTUNIDADE ESTAGNADA | QUALIFICAÇÃO BANT AUSENTE",OK,"Por que o deal tem 0 atividades registradas desde 14/03/2025? | Qual é o plano de ação para a renovação, visto que a data de fechamento é 14/02/2028? | Qual é a justificativa para a flag 'REQUER REMANEJAMENTO' e quem é o novo responsável proposto?","QUALIFICAÇÃO BANT AUSENTE, ALERTA DE ESTAGNAÇÃO, REQUER REMANEJAMENTO, DESQUALIFICAÇÃO PRECOCE","Zero atividade registrada (deal inativo há 10 meses)., Qualificação BANT ausente (descrição e atividades vazias)., Data de fechamento irrealista para um ciclo de renovação., Múltiplas flags de estagnação e desqualificação precoce.",ENCERRAR-INATIVO,"Devido à ausência de BANT e inatividade prolongada, o vendedor deve requalificar o deal imediatamente. Se a requalificação falhar ou o deal não for remanejado conforme sugerido pelo sistema, deve ser encerrado como 'Perdido por Inatividade'.",Perda do cliente por inatividade e falha na gestão do ciclo de renovação.,4,0,0,1,1,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,NÃO,LUCIANA FONSECA,São Paulo,CRM,-,,,,,1/30/2026
2026-01-30T03:44:20.275Z,CASA-137354-Canal Sabiar-,Canal Sabiar,NOVO CLIENTE,Nueva Google Workspace Enterprise Starter | Soporte / Optimize / Precio Standard Mensual 5x8 - 30 Tickets,Alex Araujo,31483.6,6672.76,Propuesta,Upside,FY26-Q1,28/02/2026,108,84,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,30,"Baixa confiança devido à inatividade de 50 dias na fase de Proposta e ausência de qualificação BANT, tornando a data de fechamento irrealista.",0,"Metrics, Buyer, Criteria, Process, Pain, Champion",-,0,"Budget, Authority, Need, Timing",-,"O deal está na fase de Proposta (60%), mas apresenta inatividade crítica desde 11/12/2025 (50 dias). Há um ALERTA DE ESTAGNAÇÃO ativo e a QUALIFICAÇÃO BANT está ausente. Sem atividades registradas (0 ações) e com a data de fechamento (28/02/2026) iminente, a probabilidade de fechar este negócio no prazo é extremamente baixa. A falta de evidência de engajamento após o envio da proposta sugere que a oportunidade não é prioritária para o cliente.","RISCO DE TERRITÓRIO: Owner é Alex Araujo, mas deveria ser LUCIANA FONSECA. | VELOCITY: DEAL ESTAGNADO | OPORTUNIDADE ESTAGNADA | QUALIFICAÇÃO BANT AUSENTE",OK,Qual o status atual da proposta enviada em 11/12/2025 e qual foi o feedback do cliente? | Quem é o decisor (Authority) e qual o Budget alocado para esta solução? | Por que não houve registro de atividades nos últimos 50 dias e qual a nova data de fechamento realista?,"OPORTUNIDADE FORA DO TERRITÓRIO, ALERTA DE ESTAGNAÇÃO, BANT AUSENTE, INATIVIDADE CRITICA, QUALIFICAÇÃO BANT AUSENTE, OPORTUNIDADE ESTRATÉGICA GTM 2026","Inatividade crítica de 50 dias na fase de Proposta (60%)., Qualificação BANT ausente, conforme sinalizado pelo sistema., Risco de perda da data de fechamento (28/02/2026) devido à estagnação.",AUMENTAR-CADENCIA,"Contato imediato para requalificação BANT (foco em Authority e Timeline) e validação do status da proposta. Se não houver resposta ou evidência de próximo passo em 48h, a oportunidade deve ser movida para a fase de Perda/Encerrado.","Perda da oportunidade por inatividade e falta de prioridade do cliente, exigindo um reposicionamento imediato ou encerramento.",22,0,0,2,13,Valor alterado 13x,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,NÃO,LUCIANA FONSECA,São Paulo,CRM,ANUAL x 1 ano,31483.6,0,0,0,1/30/2026
2026-01-30T03:44:20.275Z,CIT-136752-CIT-136361-CI&T - V2 Google AI Ultra for Business,CI&T SOFTWARE SA,BASE INSTALADA,Google AI Ultra for Business,Alex Araujo,2500,500,Calificar,Pipeline,FY26-Q1,11/02/2026,364,357,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,10,"Oportunidade com quase um ano de idade, na fase inicial (10%), com zero atividades registradas e data de fechamento iminente, indicando estagnação e falta de qualificação BANT.",16,"Metrics, Buyer, Process, Pain, Champion",Criteria,0,"Budget, Authority, Need, Timing",-,"O deal foi criado em 12/02/2025 e está programado para fechar em 11/02/2026. A ausência total de atividades (0 ações) e a permanência na fase 'Calificar' por um período tão longo, combinada com múltiplas flags de estagnação e BANT AUSENTE, sugerem que esta é uma oportunidade fantasma ou desqualificada que não foi encerrada. A confiança é muito baixa, pois não há evidência de engajamento ou progresso.","HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | RISCO DE TERRITÓRIO: Owner é Alex Araujo, mas deveria ser LUCIANA FONSECA. | VELOCITY: DEAL ESTAGNADO | REVISÃO URGENTE: 353d funil, sem atividades, nunca mudou fase | OPORTUNIDADE ESTAGNADA | QUALIFICAÇÃO BANT AUSENTE",OK,"Qual é o plano de ação para fechar este deal até 11/02/2026, dada a ausência de atividades? | Por que o deal permaneceu na fase 'Calificar' por quase um ano? | Qual é a evidência de que o cliente CI&T SOFTWARE SA ainda tem interesse no Google AI Ultra for Business?","BANT AUSENTE, ESTAGNADO, REVISAO URGENTE NECESSARIA, OPORTUNIDADE FORA DO TERRITORIO, DESQUALIFICAÇÃO PRECOCE, OPORTUNIDADE FORA DO TERRITÓRIO, ALERTA DE ESTAGNAÇÃO, REVISÃO URGENTE NECESSÁRIA, QUALIFICAÇÃO BANT AUSENTE, OPORTUNIDADE ESTRATÉGICA GTM 2026","Qualificação BANT ausente (confirmado pela flag e descrição vaga)., Estagnação crítica (0 atividades em quase 1 ano)., Incoerência entre a fase inicial e a data de fechamento iminente.",ENCERRAR-INATIVO,"O AE deve realizar uma requalificação BANT completa e registrar as atividades imediatamente. Se a qualificação falhar ou não houver contato em 48h, a oportunidade deve ser encerrada como Perdida/Desqualificada.","Perda iminente ou encerramento por inatividade/oportunidade fantasma, poluindo o pipeline.",3,0,0,0,0,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,NÃO,LUCIANA FONSECA,São Paulo,CRM,-,,,,,1/30/2026
2026-01-30T03:44:20.275Z,CIT-135444-Renovación-#M25 CIT-122924- OPP GANHA - GWS Upgrade,CI&T SOFTWARE SA,BASE INSTALADA,Renovación Google Vault | Renovación Google Workspace Enterprise Plus | Renovación Google Workspace Enterprise Standard | Renovación Google Workspace Enterprise Standard - Archived User | Renovación Google Workspace Enterprise Starter,Carlos Moll,2494355.517,299322.66,Calificar,Pipeline,FY27-Q4,19/12/2027,779,96,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,90,"A receita é considerada segura, pois a descrição indica que o cliente já está com o upgrade implementado ('upgrade full'). O risco é puramente administrativo (CRM/OTC).",16,"Metrics, Buyer, Criteria, Process, Champion",Pain,25,"Budget, Authority, Timing",Need,"Esta oportunidade apresenta uma incoerência crítica: está na fase 'Calificar' (10%) e classificada como Pipeline, mas a descrição afirma que o deal 'já fechada em março' e o cliente está utilizando o produto. O problema é um bloqueio interno (criação de SKUs e 'cierre' pelo time de OTC). O valor de 2.49M deve ser reconhecido imediatamente. A data de fechamento em 19/12/2027 é irrelevante e deve ser corrigida para a data real de fechamento/implementação.","HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | RENOVAÇÃO: Owner Carlos Moll é responsável por renovações mesmo fora do território padrão. | DEAL DESK OBRIGATORIO | VELOCITY: DEAL ESTAGNADO, VALOR CAINDO RÁPIDO | OPORTUNIDADE ESTAGNADA",OK,"Qual é a data exata em que o cliente começou a utilizar o 'upgrade full' (data de reconhecimento de receita)? | Qual é o status atual do bloqueio de SKUs e quem é o responsável pelo time de OTC para forçar o fechamento? | O Deal Desk obrigatório foi aprovado, mesmo que o deal já esteja implementado?","DEAL DESK OBRIGATÓRIO, ALERTA DE ESTAGNAÇÃO, INCOERÊNCIA CRÍTICA, LIMPEZA DE CRM, DESQUALIFICAÇÃO PRECOCE","Incoerência de status (10% vs. Fechado/Ganha), 0 atividades registradas, apesar de ser um deal de alto valor e já implementado, Data de fechamento (19/12/2027) completamente irreal e desatualizada, Deal Desk obrigatório sem evidência de aprovação formal no registro",ENCERRAR-INATIVO,"Acionar imediatamente o time de OTC/Financeiro para resolver o problema de criação de SKUs e forçar o 'cierre' (fechamento/ganho) da oportunidade no CRM, refletindo o status real de implementação do cliente.",Risco de reconhecimento de receita (Revenue Recognition Risk) devido ao atraso administrativo em mover o deal para o status 'Fechado/Ganha'.,46,0,0,0,42,Valor alterado 42x,ESTAGNADO (Risco:100%),Fase:0d | Valor:-88.43%/d | Ativ:0%,NÃO,LUCIANA FONSECA,São Paulo,CRM,-,,,,,1/30/2026
